participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10095,0.033065762370824814,0.0010000000474974513,0.31093746423721313,0.8677728772163391,2.6971466541290283,0.16228385269641876,1047.1650390625,2106.330078125,2137.3276739698017,2106.3952955163045,0.2639608530448556,9.716517524793744e-06,1295,True,50,16,['alpha_neg']
10097,0.02482801117002964,0.0010000000474974513,0.30377885699272156,0.9990000128746033,1.957139492034912,0.09392894804477692,835.9683837890625,1683.936767578125,1714.2582819412871,1684.0098110563858,0.3423239281377326,3.8320540625136346e-05,1157,True,48,5,"['alpha_neg', 'rho']"
10098,0.010314283892512321,0.0010000000474974513,0.1761070191860199,0.9241392612457275,3.6869473457336426,0.07066825032234192,809.9057006835938,1631.8114013671875,1662.6063866771478,1631.8788712467056,0.4111757678666923,9.980544746213127e-06,1252,True,50,7,"['alpha_pos', 'alpha_neg']"
10099,0.03055373579263687,0.0010000000474974513,0.2068445384502411,0.9990000128746033,2.1858572959899902,0.19879044592380524,908.569580078125,1829.13916015625,1859.345487735743,1829.2136282413564,0.27135183091895776,8.725417501409538e-06,1135,True,50,16,"['alpha_neg', 'rho']"
10101,0.051044173538684845,0.0010000000474974513,0.17795561254024506,0.9990000128746033,2.8871169090270996,0.1626034528017044,975.970947265625,1963.94189453125,1995.5637718477242,1964.0006357899913,0.38179050782928015,8.725466614123434e-06,1437,True,46,19,"['alpha_neg', 'rho']"
10102,0.025692516937851906,0.0010000000474974513,0.06123264506459236,0.6679567098617554,3.319272994995117,0.1336938589811325,1007.9404296875,2027.880859375,2058.7045299985625,2027.9480056579737,0.2706940244795929,2.114773633365985e-05,1258,True,50,28,['alpha_neg']
10103,0.02451281063258648,0.018434887751936913,0.0015354654751718044,0.9595082998275757,5.000000476837158,0.10427427291870117,934.2252807617188,1880.4505615234375,1911.7154722442708,1880.5129223252193,0.37195827396175274,1.8363597393035889,1354,False,50,1,['phi']
10104,0.011036143638193607,0.0010000000474974513,0.0010000000474974513,0.7461498975753784,3.6789698600769043,0.1954352855682373,1159.1220703125,2330.244140625,2361.167143434473,2330.310178360849,0.17507554585821072,5.3556573220703285e-06,1279,True,50,1,"['alpha_neg', 'phi']"
10106,0.006300394423305988,0.0010000000474974513,0.1957542449235916,0.7198967337608337,3.321913719177246,0.0010000001639127731,973.3597412109375,1958.719482421875,1989.3295382515917,1958.789076456672,0.2701892767137214,9.755019164003897e-06,1214,True,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']"
10107,0.014379149302840233,0.0010000000474974513,0.1564590185880661,0.9322477579116821,3.9467551708221436,0.20883436501026154,975.5685424804688,1963.1370849609375,1993.9128702545138,1963.2047723098497,0.28846093298966924,9.493181096331682e-06,1248,True,49,2,['alpha_neg']
10109,0.01636894792318344,0.0010000000474974513,0.17127564549446106,0.9305285811424255,3.3078176975250244,0.11591161042451859,990.8198852539062,1993.6397705078125,2024.9751666207455,1993.7013992679006,0.3416911488467099,9.757197403814644e-06,1370,True,50,4,['alpha_neg']
10110,0.014859212562441826,0.007979204878211021,0.2027798444032669,0.9594634175300598,3.717355489730835,0.13465596735477448,881.61767578125,1775.2353515625,1806.1159846392159,1775.301859876039,0.3681236288317521,9.661845069786068e-06,1270,True,50,5,['alpha_neg']
10111,0.009959681890904903,0.0010000000474974513,0.3013318181037903,0.8356412053108215,2.168327808380127,0.14259763062000275,1042.444091796875,2096.88818359375,2127.4086112008135,2096.9588311967777,0.20662750508452898,9.006854270410258e-06,1196,True,50,11,"['alpha_pos', 'alpha_neg']"
