participant_id,alpha,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10204,0.03506969287991524,0.09113872796297073,359.1011962890625,722.202392578125,731.3553317162215,722.2191757949082,0.5447520958343616,3.262171503592981e-06,718,True,50,14,[],v4.0-phiapprox
10208,0.02545727603137493,0.19192901253700256,491.8046569824219,987.6093139648438,996.6942578858574,987.6266801008785,0.3549569299378146,6.786832727811998e-06,694,True,50,37,[],v4.0-phiapprox
10209,0.04634254425764084,0.21048930287361145,455.4638977050781,914.9277954101562,924.0723604955442,914.9446493427405,0.42016628530976885,1.9088960470980965e-05,715,True,50,15,[],v4.0-phiapprox
10212,0.039071742445230484,0.16732338070869446,432.2344970703125,868.468994140625,877.6163544745463,868.4858244351551,0.45050727048223294,3.886613740178291e-06,716,True,50,34,[],v4.0-phiapprox
10215,0.02148420177400112,0.1941978633403778,531.5240478515625,1067.048095703125,1076.2038184185672,1067.0648554796612,0.32710147670379375,6.1424379964591935e-06,719,True,50,11,[],v4.0-phiapprox
10216,0.048283714801073074,0.3774327337741852,588.0169677734375,1180.033935546875,1189.1840872280743,1180.0507422695641,0.2535061227481845,9.466692063142546e-06,717,True,50,16,[],v4.0-phiapprox
10217,0.0394321084022522,0.10278140008449554,369.01513671875,742.0302734375,751.185996152942,742.0470332140363,0.5328344191092189,3.371515776962042e-05,719,True,50,18,[],v4.0-phiapprox
10218,0.015485839918255806,0.35607561469078064,649.1563110351562,1302.3126220703125,1311.397565991326,1302.3299882063473,0.14857703383779353,9.673394743003882e-06,694,True,50,32,[],v4.0-phiapprox
10220,0.03443203866481781,0.20351971685886383,477.99993896484375,959.9998779296875,969.152817067784,960.0166611464707,0.39401908806262553,0.033472832292318344,718,False,50,34,[],v4.0-phiapprox
10221,0.017378415912389755,0.3835066854953766,655.1691284179688,1314.3382568359375,1323.4603181677307,1314.355302290483,0.15649131434094643,8.427611646766309e-06,707,True,50,12,[],v4.0-phiapprox
10222,0.033758703619241714,0.14243724942207336,418.8466491699219,841.6932983398438,850.8238282799144,841.7102714657277,0.4630272534990536,7.373530934273731e-06,710,True,50,22,[],v4.0-phiapprox
