participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,v_scale,A,delta,t0,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10094,0.0042990243134076,0.0010000000000034,0.3518148097908157,0.9989810752290534,1.3708768917557397,7.580893363969221e-41,0.4597687527883999,0.2382251453313384,0.0526301970934873,0.05,649.728371108114,1319.456742216228,1364.8091549263645,1319.781225992039,0.141642597917323,9.827096999403664e-05,,False,689,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 't0']"
10095,0.0087070382284765,0.0010000000000297,0.3922523952864071,0.9989999999993926,1.7307863088652933,1.7557145248084888e-10,0.5088457213441757,0.3812802540967362,0.0776088542244363,0.05,717.4748615762885,1454.949723152577,1500.4175772601825,1455.270422861032,0.0630218606522265,0.0001068395748071,,False,697,True,50,2,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 't0']"
10097,0.0054408781804261,0.001,0.3440822702919612,0.999,1.3239489150843229,8.128946128609987e-69,0.4776177417202611,0.2184121267721816,0.0902717275591146,0.0500000000000066,537.2107047394703,1094.4214094789406,1140.1162236830835,1094.734799792331,0.3141791635095179,0.0001550643044339,,False,713,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 't0']"
10098,0.0029100244550981,0.001000000000002,0.2160134915979001,0.999,1.8367941860957893,0.0324820125502573,0.4657209297046085,0.1753052160520148,0.1135538254651352,0.05,405.9295556715216,831.8591113430431,877.5398904571629,832.1729487182214,0.4810491505345203,0.0001254003127436,,False,712,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10099,0.0032537225745106,0.0010000000000019,0.2310382349171873,0.9930864836967024,1.402464603678332,7.95867328364063e-15,0.4991028887974412,0.1438782658964817,0.1296105065280846,0.0500000000016115,378.9717001553432,777.9434003106865,823.6382145148294,778.2567906240768,0.5161922759286715,0.0001799412269839,,False,713,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 't0']"
10101,0.0038883284455328,0.001,0.1902388232226889,0.9989999999999992,2.0000000000008367,0.119955473987388,0.4928815025116794,0.2140573782380416,0.0738623793068161,0.05,338.08098104516586,696.1619620903317,741.7722687492974,696.4780540443547,0.5647318660200931,10.20701728407312,,False,707,False,50,2,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10102,0.0054163184971601,0.001,0.062765822222624,0.4987395013211863,2.5191207629710712,0.0089585000653147,0.543301454941338,0.2456700120316715,0.0478400146178926,0.05,368.6218242890346,757.2436485780693,802.6827670337171,757.5652860049698,0.5172172025055758,0.0001634007339514,,False,695,True,50,3,"['alpha_pos', 'alpha_neg', 'kappa', 't0']"
10103,0.0031562198152748,0.001,0.046480703087382,0.5938021347208745,3.607299052050513,0.091879300612199,0.5194223967505406,0.1411614751348359,0.0588626792364834,0.1531704114774488,-10.67121796210905,-1.3424359242181012,44.43617765299236,-1.0317014609412651,1.0135095426773248,0.0001114922783903,,False,719,True,50,6,"['alpha_pos', 'alpha_neg']"
10104,0.0058520525333654,0.0010000000000001,0.3659302031304081,0.3246486979913385,6.748912562512155,0.0844563203162639,0.4751260729361216,0.2564313615286732,0.0397026010125516,0.0628727726518313,648.1487883911341,1316.2975767822682,1361.8795548103908,1316.6145796641126,0.1631624795967837,0.0001135322391887,,False,705,True,50,2,"['alpha_pos', 'alpha_neg']"
10106,0.0063604253859451,0.0010000000000026,0.2908152201390602,0.3155877029158741,6.992504412003312,0.0867561803483884,0.5319761653048338,0.2393135912481042,0.0453600847652213,0.0641829866261516,440.8305855730869,901.6611711461738,947.0570307023504,901.9842254780388,0.420142642651008,0.0001672482962025,,False,692,True,50,1,"['alpha_pos', 'alpha_neg', 'capacity']"
10107,0.0064021383520013,0.001,0.2188957479185259,0.9131172634319406,2.392235361507081,0.0882411382860522,0.373849449178159,0.156503900281007,0.0722225078427827,0.0500000000000209,409.81783745310486,839.6356749062097,885.2034584677901,839.9531352236701,0.4701246144585268,8.06731624577694e-05,,False,704,True,50,2,"['alpha_pos', 'alpha_neg', 't0']"
10109,0.0117045818769288,0.0010000000000009,0.2907510142387675,0.5010215512010907,6.999999999999986,0.0989267556122563,0.4103515876959998,0.1520152576068488,0.0666375242870704,0.05,241.34591921594853,502.69183843189705,548.2879908068295,503.008385194487,0.68883495346081,6.319313228157689e-05,,False,706,True,50,1,"['alpha_neg', 'capacity', 't0']"
10110,0.0117045818769288,0.0010000000000009,0.2907510142387675,0.5010215512010907,6.999999999999986,0.0989267556122563,0.4103515876959998,0.1520152576068488,0.0666375242870704,0.05,241.34591921594853,502.69183843189705,548.2879908068295,503.008385194487,0.68883495346081,6.319313228157689e-05,,False,706,True,50,1,"['alpha_neg', 'capacity', 't0']"
10111,0.0051497293786766,0.001,0.4338413552819719,0.285817100833369,6.9525793540169225,6.72752543652168e-14,0.4926657178071808,0.2383639575483098,0.0594708662178927,0.0500000000000138,664.0470342439091,1348.0940684878185,1393.619147358164,1348.4129090675283,0.1377437105648776,0.0001350614055666,,False,701,True,50,3,"['alpha_pos', 'alpha_neg', 'kappa', 't0']"
10112,0.0226149909940472,0.001,0.3726093918006693,0.4958424423630311,7.0,0.1702349473160754,0.4852419789355947,0.3701955511785831,0.001,0.1471111784857411,526.4101375816952,1072.8202751633903,1116.1352936623273,1073.2195492105773,0.147403636083827,0.0027392252667286,,False,562,True,50,4,"['alpha_neg', 'capacity', 'delta']"
10113,0.0133372586987201,0.001000000000008,0.5837848861450964,0.324725633775663,6.206903449593396,0.0328996917545491,0.4527980076951717,0.2077075643814832,0.001,0.14630626882063,273.8602382204245,567.7204764408491,604.7583011874111,568.4817221155896,0.1690722285279977,0.0021854594628203,,False,300,True,50,2,"['alpha_neg', 'delta']"
10114,0.003576764555249,0.001,0.2708428117138508,0.99891959185059,1.2578314465621014,0.0468449785005679,0.4725313788328802,0.1964732249927384,0.0813567858439534,0.0500000000000112,572.4904819294374,1164.9809638588747,1210.5629418869974,1165.2979667407192,0.2608463921664165,0.0001502454792935,,False,705,True,50,2,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10115,0.0047472963943051,0.0010000000000015,0.0563348934382406,0.9989999999999988,1.9477253738700668,0.1628483729118648,0.4443689634151089,0.1798417764803925,0.0668114186133822,0.05,335.1277604841333,690.2555209682666,735.6079336784032,690.5800047440779,0.5572620703566596,5.719376479090388e-05,,False,689,True,50,4,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10116,0.0040694516811718,0.001,0.2023148965156235,0.5012277731532827,2.721242893348152,0.0361495449579272,0.4584598877392259,0.1221977235342687,0.086291049628849,0.1182813077617546,272.29223170582145,564.5844634116429,610.3491591021251,564.8956373861832,0.6548035231136455,0.0001667944223153,,False,718,True,50,1,"['alpha_pos', 'alpha_neg']"
10117,0.0491932824519171,0.0242698125639954,0.9799840080493202,0.4726059576708336,6.999999999966302,3.379245328754194e-13,0.4969324909819584,0.1545288887275574,0.129699543743996,0.05,261.9159821405969,543.8319642811938,589.4986885792262,544.1462499954795,0.6646888874474466,7.517607405016915e-05,,False,711,True,50,4,"['capacity', 'kappa', 't0']"
10119,0.0108012694547076,0.0010000000000013,0.2974716422680152,0.999,1.816832664298855,0.0098623997456258,0.5297260752484803,0.277578695325728,0.001,0.1472729010063106,269.5342108702601,559.0684217405203,599.8448441740106,559.5860687993438,0.4372921751100448,0.0031025682545657,,False,436,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 'delta']"
10120,0.0015853630892067,0.001,0.0010000026821584,0.9989999999999356,2.465219689733829,0.1169641357132214,0.499071595302052,0.2816358887584385,0.0622971297770528,0.0500000000000067,466.04794428851096,952.095888577022,997.4483012871584,952.4203723528332,0.3843031634539889,5.519438831357771e-05,,False,689,True,50,3,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 't0']"
10121,0.0090643726871691,0.001,0.3428769109933306,0.999,1.5882736463482854,0.0152196213452364,0.3959682109815119,0.2062435014008956,0.0337633155536409,0.0873734070232948,541.095542014078,1102.191084028156,1147.70188737859,1102.5103873663272,0.2963908747226804,8.997251571297628e-05,,False,700,True,50,6,"['alpha_pos', 'alpha_neg', 'rho']"
10125,0.0068352398263979,0.001,0.2750554867051899,0.6240576149183947,2.216282502137682,2.8218449578323875e-25,0.4610632372884327,0.2001869476660078,0.0643906687375577,0.0500000000000035,425.514786941499,871.029573882998,916.221046762402,871.3594089654567,0.4287311938290362,0.000154786200828,,False,678,True,50,1,"['alpha_pos', 'alpha_neg', 'kappa', 't0']"
10126,0.0027619180849781,0.00100002264471,0.199378059288673,0.998999999980337,1.9850557768822612,0.1203966920614908,0.5454819412770961,0.1657745088605074,0.0857595528992516,0.05,90.93614839909333,201.87229679818665,247.48260345715235,202.1883887522096,0.8829227024169534,3.914372625316592e-05,,False,707,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10128,0.006182722267659,0.001,0.001,0.9989999999998872,1.0,1.6861867187426946e-90,0.4523901090653468,0.2369293589911812,0.0452827149004897,0.05,588.4279045150919,1196.8558090301838,1242.309305633528,1197.1769769133955,0.2304451713628337,0.0001432087755164,,False,696,True,50,1,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 'capacity', 'kappa', 't0']"
10130,0.0084697413573068,0.001,0.4468747455174062,0.1937623704716802,7.0,5.562694004448503e-309,0.4668691910982537,0.2622990871035593,0.0465901128303678,0.0500000000000226,716.438136225915,1452.87627245183,1498.329769055174,1453.1974403350416,0.0630314726375724,0.0001487673318783,,False,696,True,50,1,"['alpha_pos', 'alpha_neg', 'capacity', 'kappa', 't0']"
10134,0.9989992135210012,0.0010000000016102,0.6867641607398712,0.920297561855232,1.5419838148699538,0.4741714615347058,0.1232596034270119,0.0447611273330071,0.0010000000000044,0.141478242411984,251.63478773544236,523.2695754708847,559.216689266903,524.1222886491793,0.148520986688783,0.0025259412716427,,False,269,True,50,5,"['alpha_pos', 'alpha_neg', 'delta']"
10135,0.0302855853100722,0.0010000000000018,0.3195240459923634,0.3722842742249193,6.999994108279544,0.0949512309674034,0.3383467267300751,0.229031741453436,0.0480586766303251,0.05,573.601159673067,1167.202319346134,1212.334620455257,1167.5341443838413,0.2253497389123597,1.846830233833997e-05,,False,674,True,50,2,"['alpha_neg', 'capacity', 't0']"
10137,0.0038408919099211,0.001,0.2116335194926622,0.5430976106226375,3.921981459622513,0.05729334250397,0.5099488548358782,0.1246025161242395,0.1248959213488696,0.0500000000000972,99.51044327989464,219.0208865597893,264.78558225027155,219.3320605343296,0.8738463663894358,0.0001338073475725,,False,718,True,50,2,"['alpha_pos', 'alpha_neg', 't0']"
10139,0.0100118665095997,0.001,0.8098312956597647,0.458013033612707,6.842671299376947,6.575678915954405e-36,0.3986843744191786,0.218365747153813,0.036993855378894,0.0500000000000302,764.3746237831256,1548.7492475662511,1593.9111783266808,1549.0800746339205,-0.0292363408365856,4.7202814167525966e-05,,False,676,True,50,4,"['alpha_pos', 'alpha_neg', 'kappa', 't0']"
10140,0.0085776847370105,0.0010000000000001,0.2085416654004001,0.9989999999999988,1.3170154447515643,0.1180186120491802,0.43305681800031,0.2317756493853998,0.059856537056051,0.05,536.3612968581199,1092.7225937162398,1138.3893180142722,1093.0368794305257,0.3133374232845253,9.854525519438972e-05,,False,711,True,50,3,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10141,0.0036189641063572,0.0010000000000003,0.2181408874359914,0.999,2.115055181647229,0.053767716806169,0.4973787611009052,0.3160949440811448,0.058200292465555,0.05,619.7297464413489,1259.4594928826978,1304.8553524388744,1259.7825472145626,0.1848232295976598,0.0001210501396453,,False,692,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10142,0.0024959513541725,0.0010000000000634,0.019511434336365,0.9989008368370996,1.4310445678899333,0.0259282878837925,0.5404408627670848,0.1107923303103963,0.1303287206949446,0.0500000000000411,103.52750870507484,227.05501741014967,272.77784283708974,227.36751741014967,0.8682030776806846,0.0001654088694701,,False,715,True,50,2,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
