dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa_s,recovered_kappa_s,true_epsilon,recovered_epsilon
1,4,806.6320190429688,True,0.4828262261371888,0.9113695621490479,0.33317221560276755,0.4564330577850342,0.2890467270113982,0.19736109673976898,0.5421555839036124,0.638815701007843,6.151651481165571,3.6765739917755127,0.46539100738497874,0.43638506531715393,0.22320937382748077,0.1885949969291687
1,5,1341.357177734375,True,0.012394422957972162,0.010837594978511333,0.9112483475688381,0.8902652263641357,0.9467927172633879,0.9827630519866943,0.01647179422146016,0.26396605372428894,1.327308476390496,3.2425835132598877,0.10587975625496482,0.10144023597240448,0.5317106840899171,0.39578691124916077
1,6,1108.7110595703125,True,0.9076050607836081,0.7986924052238464,0.23850174003385752,0.4212357997894287,0.6202545862332172,0.6512941122055054,0.8832922413457441,0.8924494385719299,5.298063689214691,4.703818321228027,0.03657599453440785,0.06343971937894821,0.2081926459889241,0.2343890517950058
1,7,883.4301147460938,True,0.10410455123457256,0.08152663707733154,0.712060223314786,0.5913903713226318,0.3472951297644991,0.33319687843322754,0.8205273133921043,0.6873877644538879,4.924394701334775,6.019312381744385,0.1258346983316545,0.14300492405891418,0.15648649747789678,0.1478930115699768
1,8,268.1676330566406,True,0.514096713848963,0.3060629665851593,0.6819206342044017,0.9839387536048889,0.6294912221500177,0.044526003301143646,0.16985043218823664,0.4081840515136719,5.733146375726897,4.874734878540039,0.961191144040561,0.9594592452049255,0.41896688449988684,0.15369899570941925
1,9,623.6401977539062,True,0.5947481712861178,0.6943204402923584,0.8207335657293345,0.6298542022705078,0.3851915722323393,0.33692020177841187,0.7282119855255113,0.6999391913414001,6.193487621336447,7.0,0.6906831164795547,0.7315942645072937,0.2612394750521237,0.3005199134349823
1,10,523.1378784179688,True,0.6283242254675412,0.6645703911781311,0.41121216151558454,0.4001515805721283,0.2441429220296785,0.2280512899160385,0.09215147671281292,0.0491805337369442,5.753031870820845,6.833822727203369,0.6844016579821014,0.6864721179008484,0.14086571119752936,0.1410047560930252
1,11,109.93045806884766,True,0.9670019755718701,0.6845407485961914,0.8748629790290753,0.25854015350341797,0.33553746809149976,0.0010000000474974513,0.31773889910337827,0.0010000000474974513,3.5602499867457515,1.0,0.9973561911547846,0.9923755526542664,0.2448810385086398,0.0010000000474974513
1,12,957.4910888671875,True,0.18790504799640317,0.22929266095161438,0.8752543543435392,0.800480842590332,0.6840598336294965,0.6033680438995361,0.47025812794670985,0.6739420294761658,5.70034912685327,3.882819175720215,0.5437243866850104,0.5352963209152222,0.38953443803789967,0.34673160314559937
1,13,1272.46923828125,True,0.25640352470768,0.25517672300338745,0.9432490466568283,0.9753766059875488,0.6115552633840847,0.5010910034179688,0.93149800056797,0.6341696977615356,1.3944455904969795,2.9997947216033936,0.04873760485580658,0.0343853123486042,0.6793431127927463,0.661875307559967
