participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10112,0.04118402674794197,0.005945283453911543,0.9234648942947388,0.3701065182685852,6.57344913482666,0.0010000000474974513,1160.220458984375,2332.44091796875,2363.701395737775,2332.5033251009936,0.2194544173669093,7.046164682833478e-06,1353,True,50,16,"['alpha_neg', 'epsilon']"
10113,0.019446101039648056,0.0010000000474974513,0.6773740649223328,0.36119869351387024,6.955504417419434,0.5320568084716797,1198.7998046875,2409.599609375,2439.7581702271978,2409.6746763991287,0.030910650888851254,6.448170097428374e-06,1126,True,50,9,['alpha_neg']
10114,0.008771135471761227,0.0018971614772453904,0.21500051021575928,0.8221616744995117,2.204097270965576,0.0010000001639127731,1109.578857421875,2231.15771484375,2262.817053260062,2231.2160887144937,0.30153374753722184,4.895727215625811e-06,1446,True,50,29,"['alpha_pos', 'alpha_neg', 'epsilon']"
10115,0.015002913773059845,0.0010000000474974513,0.0010000000474974513,0.7472106218338013,7.0,0.07089441269636154,953.24755859375,1918.4951171875,1949.2177834218548,1918.5634098704268,0.2985583504298336,8.726704436412547e-06,1237,True,50,3,"['alpha_neg', 'phi', 'capacity']"
10116,0.00796729139983654,0.0010000000474974513,0.16365276277065277,0.9049772620201111,4.432901382446289,0.08564670383930206,835.2742309570312,1682.5484619140625,1713.4620750502577,1682.614603646346,0.40462069693997305,9.312194379162975e-06,1277,True,50,1,"['alpha_pos', 'alpha_neg']"
10117,0.08003509044647217,0.01688300631940365,0.16798244416713715,0.37983596324920654,2.2704010009765625,0.11332984268665314,735.4267578125,1482.853515625,1512.8445734785037,1482.930721507353,0.38866275500280145,5.8288255786465015e-06,1095,True,50,15,[]
10119,0.9564681053161621,0.010331975296139717,0.4359872341156006,0.5100388526916504,6.955504417419434,0.37616175413131714,1199.913818359375,2411.82763671875,2442.613029700528,2411.8952151580097,0.12623309916616576,5.911982498219004e-06,1250,True,50,29,['alpha_neg']
10120,0.005384434945881367,0.003988124430179596,0.07088533788919449,0.9611586928367615,2.9999988079071045,0.0010001212358474731,721.4284057617188,1454.8568115234375,1485.2709520829071,1454.9287293316568,0.4411298432960178,0.5370863080024719,1175,False,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']"
10121,0.032025858759880066,0.0010000000474974513,0.3376171588897705,0.7422329187393188,2.49936580657959,0.15048211812973022,1020.2144775390625,2052.428955078125,2083.0291180779004,2052.4986646216935,0.2337960090522614,7.358552011282882e-06,1212,True,49,22,['alpha_neg']
10125,0.017471522092819214,0.0010000000474974513,0.34635716676712036,0.40854519605636597,2.999999761581421,0.0010000000474974513,1070.575439453125,2153.15087890625,2183.917041102334,2153.2186755164194,0.21791351520585955,0.2076350450515747,1246,False,50,8,"['alpha_neg', 'epsilon']"
10126,0.0010000000474974513,0.03509151563048363,0.18842412531375885,0.945366621017456,4.239713668823242,0.02628280594944954,686.7498779296875,1385.499755859375,1416.154128673498,1385.5688348067433,0.4888743436036028,2.488990685378667e-05,1223,True,49,17,['alpha_pos']
10128,0.04789562150835991,0.01335104089230299,0.34096503257751465,0.24936355650424957,2.889068603515625,0.20677784085273743,983.8433837890625,1979.686767578125,2010.350944315998,1979.7557330953664,0.2689527830350311,0.02587294392287731,1225,False,50,22,[]
10130,0.016707049682736397,0.002565177157521248,0.2625105082988739,0.4699445962905884,2.3407065868377686,0.11142589151859283,1182.8204345703125,2377.640869140625,2408.757734967759,2377.7047960812642,0.18497383981703186,5.788001544715371e-06,1321,True,50,11,['alpha_neg']
10134,0.9361152648925781,0.01717589981853962,0.971459686756134,0.9245277643203735,3.4809772968292236,0.3376792073249817,1411.1240234375,2834.248046875,2865.3603689684824,2834.312022503332,0.026923909266438617,9.416376087756362e-06,1320,True,50,6,[]
10135,0.052257753908634186,0.010009759105741978,0.29787787795066833,0.34280329942703247,6.57344913482666,0.17653101682662964,1037.0831298828125,2086.166259765625,2117.3418831244785,2086.2295604438464,0.29235851117520906,6.225665401871083e-06,1334,True,50,4,['alpha_neg']
10137,0.06476311385631561,0.01573374681174755,0.15454833209514618,0.9990000128746033,2.2461180686950684,0.08661707490682602,797.7507934570312,1607.5015869140625,1638.6275298987523,1607.5654167012965,0.45113827265512163,3.76862553821411e-05,1323,True,48,6,['rho']
10139,0.02872912771999836,0.0037297802045941353,0.7983916997909546,0.40736740827560425,6.893372058868408,0.10958763211965561,1246.0516357421875,2504.103271484375,2535.2337479033567,2504.1670528055597,0.14334963953544233,7.320801614696393e-06,1324,True,50,23,['alpha_neg']
10140,0.027616528794169426,0.0010000000474974513,0.23727983236312866,0.6621377468109131,2.666926383972168,0.13274681568145752,1112.493408203125,2236.98681640625,2268.3658490751577,2237.0479963042835,0.2662064206447341,3.1095900340005755e-05,1380,True,50,12,['alpha_neg']
10141,0.017325570806860924,0.0010000000474974513,0.2501451075077057,0.8930014967918396,2.2799971103668213,0.03415607288479805,962.7559814453125,1937.511962890625,1968.646969321147,1937.5756958193049,0.3386126339764959,8.519054063071962e-06,1325,True,50,6,['alpha_neg']
10142,0.0400591678917408,0.0010000000474974513,0.16673797369003296,0.9577627182006836,5.685976028442383,0.0855274349451065,691.4308471679688,1394.8616943359375,1426.0642436936073,1394.924710089876,0.5303227764237979,8.946268280851655e-06,1340,True,50,32,['alpha_neg']
10143,0.05461474880576134,0.002603511791676283,0.20879343152046204,0.8043650984764099,3.5192487239837646,0.09646650403738022,811.5616455078125,1635.123291015625,1665.598397383283,1635.194477456303,0.37766196750881653,2.1514466425287537e-05,1187,True,50,19,['alpha_neg']
10145,0.9981564879417419,0.9902694821357727,0.559822142124176,0.11778830736875534,6.6590423583984375,0.14775432646274567,872.493408203125,1756.98681640625,1787.5671446772185,1757.0567581214873,0.3425681083445149,4.4262931623961776e-05,1208,True,50,15,"['alpha_pos', 'alpha_neg']"
10147,0.0013803092297166586,0.0031488402746617794,0.10693039745092392,0.912361741065979,4.999999523162842,0.0010000000474974513,594.8759765625,1201.751953125,1232.2118760176636,1201.823321009452,0.542669384421339,1.0480127334594727,1184,False,49,10,"['alpha_pos', 'alpha_neg', 'epsilon']"
10148,0.007552366238087416,0.0010000000474974513,0.1657790094614029,0.6052598357200623,2.032830238342285,0.02626117132604122,1143.7982177734375,2299.596435546875,2330.299668565861,2299.664951044428,0.15561232346857368,9.100032912101597e-06,1233,True,50,2,"['alpha_pos', 'alpha_neg']"
10149,0.02166837640106678,0.009576842188835144,0.36534547805786133,0.6752371191978455,2.288658618927002,0.09321753680706024,1057.6297607421875,2127.259521484375,2158.0063910593353,2127.327537678707,0.2248823707926766,8.32728164823493e-06,1242,True,50,5,['alpha_neg']
10150,0.036460909992456436,0.0010000000474974513,0.17321044206619263,0.5576170682907104,2.6811342239379883,0.09905918687582016,957.1433715820312,1926.2867431640625,1957.2843390088644,1926.3519605553668,0.32723595187657784,9.041295015776996e-06,1295,True,50,4,['alpha_neg']
