participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10178,0.9989995360374451,0.99582839012146,0.056540027260780334,689.475830078125,1384.95166015625,1400.2542158830822,1384.9715112728752,0.48261504835267177,7.975258995429613e-06,1213,True,50,21,"['alpha_pos', 'alpha_neg']"
10179,0.5269721746444702,0.9847140312194824,0.014159884303808212,573.378173828125,1152.75634765625,1168.0737060446938,1152.7761007426698,0.5718529077030181,7.017478310444858e-06,1219,True,50,13,[]
10180,0.02959037758409977,0.01191655546426773,0.07017295807600021,840.55859375,1687.1171875,1702.1481231019218,1687.1389266304348,0.309468046652038,6.1584992181451526e-06,1108,True,50,13,[]
10181,0.971977949142456,0.9953375458717346,0.2105322629213333,983.5032958984375,1973.006591796875,1988.512331488667,1973.0251389375242,0.3103056398740066,0.0022132459562271833,1298,False,50,27,['alpha_neg']
10182,0.9735032320022583,0.9884073138237,0.25251084566116333,1051.977294921875,2109.95458984375,2125.604718303878,2109.972262892351,0.2969522765354773,9.964379387383815e-06,1362,True,50,19,[]
10183,0.08472064882516861,0.029986346140503883,0.1666942983865738,804.9906005859375,1615.981201171875,1631.4120539799874,1616.0002186045217,0.4212211518805552,8.001842616067734e-06,1266,True,50,38,[]
10184,0.9784350991249084,0.005998105742037296,0.22933641076087952,984.17578125,1974.3515625,1989.8688362313746,1974.3700382505774,0.31248242364553835,7.019691565801622e-06,1303,True,50,23,['alpha_neg']
10185,0.9064602255821228,0.01889887824654579,0.43600884079933167,1172.94970703125,2351.8994140625,2367.4464703981557,2351.917706745427,0.18870453328244652,0.08704280108213425,1316,False,50,15,[]
10186,0.5611500144004822,0.9871466755867004,0.08916718512773514,761.8372192382812,1529.6744384765625,1545.0815005176469,1529.693607805636,0.4478868461345593,0.001249705208465457,1256,False,50,18,[]
10190,0.020180387422442436,0.014818184077739716,0.308157354593277,1236.723876953125,2479.44775390625,2494.958112536599,2479.4662724247687,0.1340657036086489,6.471048982348293e-05,1300,True,50,6,[]
10191,0.5789453387260437,0.9852979183197021,0.09872497618198395,821.9078979492188,1649.8157958984375,1665.5139953069704,1649.8331872027854,0.4594416117140272,0.06819590926170349,1384,False,50,21,[]
10192,0.9636117815971375,0.9911881685256958,0.4928170442581177,1107.9755859375,2221.951171875,2237.119697727301,2221.9719331206747,0.1305837582196836,4.292199264455121e-06,1160,True,50,12,['alpha_neg']
