participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10077,0.998405396938324,0.9940665364265442,0.34602436423301697,1093.62548828125,2193.2509765625,2208.7007270708964,2193.2698742002954,0.21863358031984115,6.956103788979817e-06,1274,True,50,26,"['alpha_pos', 'alpha_neg']"
10078,0.9990000128746033,0.998085618019104,0.29713067412376404,1006.29736328125,2018.5947265625,2033.8923317931592,2018.614610572442,0.24362400189120514,2.0255981780792354e-06,1211,True,50,22,"['alpha_pos', 'alpha_neg']"
10079,0.9776210188865662,0.998325765132904,0.25310420989990234,954.1279296875,1914.255859375,1929.5952857011212,1914.2754672181372,0.29276492766953144,4.92531580675859e-06,1228,True,50,23,['alpha_neg']
10081,0.9990000128746033,0.9954091310501099,0.2726488709449768,998.2565307617188,2002.5130615234375,2017.9201235645219,2002.532230852511,0.2765507543505282,1.621404408069793e-05,1256,True,48,24,"['alpha_pos', 'alpha_neg']"
10083,0.03217720985412598,0.015478714369237423,0.253939151763916,1157.927490234375,2321.85498046875,2337.3768554280205,2321.8734278169436,0.19234404352422052,8.1524904089747e-06,1305,True,50,1,[]
10084,0.9842748045921326,0.9962759017944336,0.1018047109246254,885.049560546875,1776.09912109375,1791.736004499251,1776.11687257304,0.4058946699715268,1.527736458228901e-05,1356,True,50,21,['alpha_neg']
10086,0.9577704071998596,0.0010000000474974513,0.6337908506393433,1363.4970703125,2732.994140625,2748.5343502479086,2733.01247523157,0.05475360335932333,9.413416591996793e-06,1313,True,50,10,['alpha_neg']
10087,0.9990000128746033,0.9924970269203186,0.2708185911178589,931.0797119140625,1868.159423828125,1883.317586975822,1868.1802571614583,0.2668639473178246,1.7834325262811035e-05,1156,True,47,9,"['alpha_pos', 'alpha_neg']"
10088,0.9990000128746033,0.9931166768074036,0.22811248898506165,962.5973510742188,1931.1947021484375,1946.65385705325,1931.2135404529902,0.3144022939007519,0.007247996516525745,1278,False,43,21,"['alpha_pos', 'alpha_neg']"
10089,0.9990000128746033,0.993597686290741,0.3153298795223236,1050.1229248046875,2106.245849609375,2121.686166147733,2106.2648069553466,0.24735190634855808,0.014729090966284275,1270,False,46,33,"['alpha_pos', 'alpha_neg']"
10090,0.9927445650100708,0.9893252849578857,0.7719955444335938,1263.2913818359375,2532.582763671875,2547.8076532657733,2532.6031371863064,0.02715958510432115,7.739109605608974e-06,1182,True,50,12,"['alpha_pos', 'alpha_neg']"
10092,0.9990000128746033,0.998469889163971,0.28842130303382874,1072.3333740234375,2150.666748046875,2166.1747980968867,2150.685280865408,0.24859130018688158,4.618993443727959e-06,1299,True,50,39,"['alpha_pos', 'alpha_neg']"
10093,0.9906629323959351,0.9970019459724426,0.474703311920166,1222.7105712890625,2451.421142578125,2466.9384163094996,2451.439618328702,0.14584871465954352,7.734728569630533e-06,1303,True,50,20,"['alpha_pos', 'alpha_neg']"
10094,0.9990000128746033,0.9967485070228577,0.45218944549560547,1177.517578125,2361.03515625,2376.4565153793033,2361.054234151431,0.1506951746022136,7.1955805651668925e-06,1262,True,49,24,"['alpha_pos', 'alpha_neg']"
10095,0.9890252947807312,0.9879883527755737,0.45664483308792114,1194.967529296875,2395.93505859375,2411.433856516151,2395.953648833874,0.16007233999122006,0.0023576044477522373,1295,False,50,16,['alpha_pos']
10097,0.9980633854866028,0.9935438632965088,0.374468594789505,1016.8133544921875,2039.626708984375,2054.787466165956,2039.6475242489023,0.20004891839515215,9.561136721458752e-06,1157,True,50,20,"['alpha_pos', 'alpha_neg']"
10098,0.9990000128746033,0.9990000128746033,0.2550359070301056,967.5759887695312,1941.1519775390625,1956.5494701940427,1941.1712083082932,0.29654503217230377,2.853472688002512e-05,1252,True,37,22,"['alpha_pos', 'alpha_neg']"
