dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa_total,recovered_kappa_total,true_kappa_share,recovered_kappa_share,true_epsilon,recovered_epsilon
1,26,634.7490844726562,True,0.9265166938199836,0.5108736753463745,0.7813074735046593,0.6382274031639099,0.4309611928900364,0.12791983783245087,0.1516183161884712,0.31173714995384216,1.6285653918544467,1.9067511558532715,0.8301087301952821,0.8256264925003052,0.5625272185070559,0.6248623728752136,0.2744004914272564,0.2182924747467041
1,27,1021.9361572265625,True,0.5830275162282262,0.5602689385414124,0.22580362615107333,0.20819582045078278,0.6609858595540936,0.5038811564445496,0.09833991137369699,0.0010000000474974513,5.616121195769845,1.209370732307434,0.4865772771017307,0.48984503746032715,0.27133506331023083,0.22675029933452606,0.6932617690889185,0.6897714734077454
1,28,1256.3304443359375,True,0.5893945515231728,0.5685796737670898,0.4513644010700027,0.3102211356163025,0.9023772287878169,0.1566000133752823,0.1247977456475189,0.3703290522098541,1.2190497483138456,1.3334428071975708,0.3601391652732039,0.34605929255485535,0.6395987171228714,0.6927040219306946,0.8060084311198406,0.7364016771316528
1,29,1119.2781982421875,True,0.3481359800555239,0.36294668912887573,0.7834847065355164,0.8159236311912537,0.2015732785166469,0.9155998229980469,0.056491707122758625,0.057626642286777496,1.3385535417528027,6.020488739013672,0.2534891882930985,0.21738161146640778,0.6428796851114791,0.683050811290741,0.38939055938594397,0.37962785363197327
1,30,1160.4212646484375,True,0.2589848580769293,0.2219761461019516,0.16508949896138167,0.14375260472297668,0.9448964198880833,0.9271132946014404,0.740733526334195,0.7428923845291138,4.180300509571486,2.9310131072998047,0.5385479729427479,0.508108913898468,0.39487717318667614,0.39779120683670044,0.03799438305422614,0.14870010316371918
1,31,720.899169921875,True,0.7497543122099513,0.6408092379570007,0.48542046063972144,0.4531356990337372,0.12774614061871556,0.10484255850315094,0.2600315331953751,0.27822360396385193,5.480711013679618,6.366636276245117,0.5968416070627729,0.5787962675094604,0.9380462022866126,0.9542204141616821,0.10409598449487878,0.11803930997848511
1,32,1241.5467529296875,True,0.346064336491999,0.3764573633670807,0.7820853261498112,0.8049057126045227,0.08814757730305393,0.08107758313417435,0.9364922196139923,0.9014580249786377,4.609411558536421,4.5583672523498535,0.026127685296101655,0.06586185842752457,0.34429124336778494,0.35141438245773315,0.510343141731647,0.47710710763931274
1,33,637.9338989257812,True,0.18506579405422205,0.23207999765872955,0.06980120020217812,0.0719974935054779,0.7652418859885756,0.6359289288520813,0.9006210495906793,0.8514807820320129,3.4355762911569108,2.4980151653289795,0.8498865230520117,0.8326182961463928,0.7898526594287841,0.7751350402832031,0.5689047690083734,0.46452319622039795
1,34,1107.846923828125,True,0.7473616109426235,0.6143555045127869,0.46224597258253397,0.42433425784111023,0.732033804692429,0.7044495344161987,0.513716625052647,0.45805269479751587,1.7394276812225946,1.6464682817459106,0.29180170500655966,0.30668702721595764,0.6242113292127819,0.7035498023033142,0.38941875768533685,0.41615936160087585
1,35,441.74664306640625,True,0.3865900659311062,0.6841477155685425,0.33230947812143663,0.25122490525245667,0.8848674205468001,0.13048362731933594,0.4237397711657463,0.9990000128746033,5.477548517015799,3.0010201930999756,0.8692360435084774,0.8707275390625,0.988836081788506,1.0,0.8754430825079076,0.694799542427063
1,36,1259.345947265625,True,0.2686740725036917,0.017942048609256744,0.5107431573215633,0.8828261494636536,0.06834799217031887,0.9708566665649414,0.3363996441044501,0.9990000128746033,6.8561000358169295,2.0000038146972656,0.2677412269257927,0.2575894892215729,0.916963171872207,0.7946263551712036,0.8850863941666728,0.6435949206352234
1,37,1324.6258544921875,True,0.48437494694035105,0.41190314292907715,0.6420342492302157,0.6531919836997986,0.060872073385966764,0.9990000128746033,0.06280306480713416,0.9990000128746033,6.762118447815006,1.4592671394348145,0.1299796947949221,0.12069464474916458,0.5324293733791784,0.5590175986289978,0.9164019526020061,0.7683752775192261
1,38,994.5509643554688,True,0.12014793001478967,0.2288764864206314,0.865716576062619,0.5679069757461548,0.12309139966118009,0.08103962987661362,0.7675868223726693,0.7704536318778992,2.6687975337873633,5.305958271026611,0.7200593611241122,0.6769709587097168,0.5058237717270733,0.4739120304584503,0.7124453902467105,0.7161910533905029
1,39,962.83642578125,True,0.8019726684230003,0.5257249474525452,0.7210201469662393,0.6541757583618164,0.18574750551251185,0.2553834319114685,0.3003268013927295,0.25634586811065674,6.177906982916757,6.192753314971924,0.27844842014035276,0.2688404321670532,0.035567022763910106,0.0,0.32027645805200555,0.288860946893692
1,40,1133.815673828125,True,0.5064524142115758,0.4586004316806793,0.40309598330381347,0.39086517691612244,0.8954581341392537,0.8855971097946167,0.716468091421747,0.7699286937713623,2.0638337107630518,2.1330409049987793,0.021656198876957466,0.01622227393090725,0.7599579714768004,0.9029520750045776,0.11938185363933905,0.1127948984503746
1,41,1031.97705078125,True,0.015434678434091749,0.02302418276667595,0.023081248048212176,0.021129952743649483,0.693242289261885,0.7467900514602661,0.3550936691482006,0.4925481677055359,6.960066824062766,6.031134128570557,0.578390212344618,0.5591864585876465,0.8168112316432931,0.8514168858528137,0.44901131460082755,0.26356011629104614
1,42,1195.073974609375,True,0.46881753511163043,0.7325663566589355,0.7401327461136438,0.2082306146621704,0.11354662412543466,0.07383471727371216,0.707394588849904,0.6980936527252197,5.099806386403435,3.0030980110168457,0.5243195856064548,0.5132489204406738,0.6975460400039958,0.7908081412315369,0.725972176279969,0.7939150929450989
1,43,727.42724609375,True,0.7571943399003491,0.6864913105964661,0.14981300802069566,0.17090119421482086,0.26940203277101266,0.44358640909194946,0.512286890075567,0.5808427333831787,5.367971879960807,3.4750728607177734,0.6759228769728178,0.6708603501319885,0.2893092159575058,0.28740397095680237,0.26858549952330957,0.19123375415802002
1,44,936.3718872070312,True,0.7948439749317695,0.5959113836288452,0.49630706997855933,0.45508503913879395,0.50244104069354,0.520396888256073,0.7487709058036084,0.7759501338005066,2.1917783311610917,2.717021942138672,0.48239593840429695,0.4639891982078552,0.08239160306621496,0.08861034363508224,0.10891407912641986,0.14923326671123505
1,45,1164.822265625,True,0.5854674334307969,0.7870431542396545,0.512842757223642,0.19733859598636627,0.48151938417632745,0.46796682476997375,0.8166756585514007,0.7955439686775208,5.739606849118227,5.639771461486816,0.19130260246993858,0.1680898666381836,0.6288395559589326,0.7280440926551819,0.5275149765852063,0.5396536588668823
1,46,1310.0047607421875,True,0.3063397418319531,0.006989161018282175,0.6877984642281277,0.007239826489239931,0.6075396203606196,0.5783417820930481,0.9709534415794749,0.7578849792480469,5.144729197651755,7.0,0.01238003948283084,0.0,0.19022349788572757,0.0,0.5104695923483038,0.43531569838523865
1,47,649.0429077148438,True,0.05939837484982957,0.8610659241676331,0.041186488930034196,0.3612399399280548,0.43203810095874395,0.9864922165870667,0.5040470432385823,0.7695395350456238,6.567900470080319,4.99998664855957,0.8258808638385273,0.8282150626182556,0.6262393653780103,0.6839637160301208,0.6591675509677292,0.0010000000474974513
1,48,370.79937744140625,True,0.18143127109409443,0.8385589718818665,0.6628809140115638,0.0859241858124733,0.12429199834216785,0.9369423985481262,0.7409203556857157,0.7385329008102417,5.46026721484936,6.582618713378906,0.9043263981069507,0.8997013568878174,0.8875423907666312,0.8912803530693054,0.7776937599178563,0.0010000000474974513
1,49,813.716796875,True,0.5635075045661166,0.9800182580947876,0.766760226729631,0.9990000128746033,0.09267807939895778,0.3234792947769165,0.8564641292378884,0.5305098295211792,1.1876349759660187,6.769865036010742,0.7176507865872143,0.7082551717758179,0.9260130744538086,0.9335405230522156,0.7895287718856705,0.7464563846588135
2,0,847.4090576171875,True,0.765105432384414,0.6552132964134216,0.24750115952908114,0.20293816924095154,0.5606039207262733,0.6007253527641296,0.8209465411255986,0.9241538047790527,3.4964058604741552,2.5736160278320312,0.6514328043205617,0.6410111784934998,0.4128323178191191,0.4172484576702118,0.06102123860358937,0.05182666331529617
2,1,468.9493103027344,True,0.292937504462702,0.25535744428634644,0.9376115245440387,0.6181158423423767,0.6235850190736605,0.8114819526672363,0.11104495433784943,0.0010000000474974513,5.4015522418385284,3.663620710372925,0.901605638112747,0.9139605760574341,0.7498219706538731,0.718511164188385,0.30586717709037786,0.3633013069629669
2,2,805.8917846679688,True,0.26360172674570775,0.8342832326889038,0.7808387445552278,0.14718982577323914,0.36311688902397393,0.9808372855186462,0.7419396752928205,0.9990000128746033,1.2613852685011404,5.005557060241699,0.7878408418278842,0.7827003002166748,0.5925041917910085,0.586542010307312,0.9833257428696559,0.5805266499519348
2,3,1341.30126953125,True,0.27499041854071443,0.24198013544082642,0.21655456250147515,0.22910086810588837,0.211912719775891,0.5431109070777893,0.3090696676962386,0.5656479001045227,3.254965769650975,1.5775257349014282,0.09994773241228672,0.10544093698263168,0.6518192386818499,0.9164755940437317,0.7851501514188763,0.8044793009757996
2,4,778.2865600585938,True,0.7885576989257048,0.7988066673278809,0.5899722470052516,0.7723390460014343,0.9152395698187383,0.5172312259674072,0.9165075266944268,0.8322586417198181,2.375043686921175,1.8603073358535767,0.6984077637099448,0.6757028698921204,0.9162555085262428,0.9591105580329895,0.5939381183386233,0.6398904323577881
2,5,92.24945831298828,True,0.3368688912589907,0.07005932927131653,0.14105853699171986,0.0010000000474974513,0.7276539392269633,0.36299625039100647,0.692656830775509,0.0010000000474974513,5.829286457770079,1.0272232294082642,0.9987668989078519,0.9889259338378906,0.842521015965845,0.7536444664001465,0.43080205856570486,0.0010000000474974513
2,6,777.3019409179688,True,0.5183889760180219,0.5123690962791443,0.45065117535427296,0.45285463333129883,0.9668275080745894,0.0020851062145084143,0.09481710664942397,0.04253051429986954,3.8441063029923432,2.535400629043579,0.31469511306647935,0.29934510588645935,0.6655926147389954,0.6264698505401611,0.06299241835023178,0.15886330604553223
2,7,1038.1517333984375,True,0.17227751395083818,0.9627090096473694,0.21038824486471952,0.9708774089813232,0.7679623265788879,0.8146320581436157,0.9149442064764111,0.659608006477356,3.606075031421268,6.189148902893066,0.5048405904094939,0.5279518961906433,0.6551820438968227,0.6027747988700867,0.36318339490745694,0.3595389425754547
2,8,742.7673950195312,True,0.5998997978949244,0.5443392992019653,0.17106043237946958,0.12090198695659637,0.10306768567208772,0.021678220480680466,0.455312286078759,0.5274308323860168,5.212101485381575,3.000267505645752,0.664178588128379,0.6343833804130554,0.7831677798764333,0.8431321382522583,0.2479708218318562,0.13703687489032745
2,9,973.4429321289062,True,0.4721430830651434,0.4845660328865051,0.9207079047275769,0.9090250730514526,0.3997731494221948,0.40406087040901184,0.5566851640420085,0.4424062967300415,2.779279668296213,3.5526628494262695,0.45272471342762877,0.4577343761920929,0.6139423186148806,0.5855139493942261,0.17900083788528623,0.2171461284160614
2,10,674.0098266601562,True,0.6292796200887765,0.9296987652778625,0.09273400262045216,0.001962855691090226,0.7656200922683005,0.9414310455322266,0.7226172462141425,0.8785312175750732,1.478715044346162,3.6249284744262695,0.8190019724945857,0.8224087357521057,0.2988919165912739,0.3326043486595154,0.5687177121679489,0.0010000000474974513
2,11,811.2974243164062,True,0.1571666469698468,0.1768856644630432,0.8777867896266579,0.7525315880775452,0.11830964107904103,0.11889836192131042,0.04345037216264298,0.269962340593338,2.050985556651253,1.883576512336731,0.7365989768228217,0.7260748147964478,0.16667908042128798,0.14867103099822998,0.2515717791605362,0.1730884611606598
2,12,1256.00732421875,True,0.0378872322097839,0.20996502041816711,0.715895174207772,0.6830581426620483,0.9084696430631521,0.9930344223976135,0.8010762418776971,0.7166457176208496,2.30451057276639,4.348524570465088,0.4092791493405137,0.42847856879234314,0.555728019974364,0.6083675622940063,0.6939858830534581,0.5460637211799622
2,13,815.0611572265625,True,0.6762434187065492,0.9990000128746033,0.9282474433649313,0.025455636903643608,0.17622289735270982,0.14108115434646606,0.8982705388564342,0.9781432747840881,4.656280302494473,4.486177444458008,0.7756309750957846,0.7576792240142822,0.09375577927636347,0.0924697071313858,0.3274713342348015,0.390658974647522
2,14,1080.892822265625,True,0.502113802299681,0.43340128660202026,0.6641246328300883,0.5926064252853394,0.2978042560210964,0.08929318189620972,0.8819489054361216,0.7609254121780396,1.3530992349118462,1.3781465291976929,0.47235402261497617,0.4575251638889313,0.7539743428656276,0.8621752262115479,0.6164727969587264,0.637065589427948
2,15,714.0005493164062,True,0.9459440055151461,0.5099351406097412,0.6973682612253725,0.33700457215309143,0.6776219474383484,0.691382110118866,0.8013591847732104,0.6963685154914856,4.2857534345883135,5.366394519805908,0.756875608979278,0.7609981298446655,0.7810456636811244,0.8022730350494385,0.1378801890940116,0.11384114623069763
2,16,1040.3035888671875,True,0.6172008012228397,0.7648592591285706,0.932037513544365,0.9024115800857544,0.29876971941783464,0.3162713348865509,0.6906483721543913,0.6072165369987488,5.228511851983667,5.278690814971924,0.3490001962851308,0.38023898005485535,0.6733075914896998,0.6296632289886475,0.2513398036272509,0.27229687571525574
2,17,1393.6759033203125,True,0.599467081384583,0.48497679829597473,0.3257050268623053,0.2408892959356308,0.3621563429040831,0.41463106870651245,0.6622171099682818,0.7324551343917847,6.978674378352519,6.471999168395996,0.14775957707693177,0.1599254161119461,0.28496207375157934,0.32095813751220703,0.6874840944453352,0.6315801739692688
2,18,1169.4952392578125,True,0.5707775084416317,0.858497142791748,0.8274732377108068,0.9004056453704834,0.8422487220519056,0.8327913284301758,0.9643024431375169,0.9990000128746033,3.711895183649161,3.432129144668579,0.296298486373166,0.32667091488838196,0.024668436981976627,0.025194549933075905,0.07158105533192746,0.10144828259944916
2,19,1175.752685546875,True,0.657762417832805,0.9402351975440979,0.8191191153859309,0.8209574818611145,0.34605535829342565,0.31025680899620056,0.6781212865551723,0.8490357995033264,4.508383591609633,3.000009536743164,0.29812064613813105,0.30740562081336975,0.530455674171263,0.558563232421875,0.5596723018794553,0.47626161575317383
2,20,257.92254638671875,True,0.2881293536996817,0.6669263243675232,0.5008821416041479,0.9990000128746033,0.5586616759623053,0.2688709795475006,0.8927389557425283,0.9990000128746033,5.434109177437259,1.999200701713562,0.9935267118870812,0.9921926259994507,0.17126123635669854,0.15136058628559113,0.1099815499991984,0.0010000000474974513
2,21,1248.1024169921875,True,0.650172074576183,0.16804449260234833,0.9722505137764671,0.08085551112890244,0.21851682551490192,0.16604438424110413,0.9138742256492761,0.812851071357727,6.703973005135339,5.0176310539245605,0.13718605189874045,0.137973353266716,0.20740317440254308,0.1778547316789627,0.5994861887699836,0.5712103247642517
2,22,1017.02294921875,True,0.7821211803450357,0.9244397878646851,0.8715000034180335,0.7772578597068787,0.42016116746036025,0.2652270197868347,0.12749829061973478,0.3781026303768158,3.755644829609209,1.4283716678619385,0.35765157177233287,0.3306874930858612,0.780557943705941,0.7766671776771545,0.39221423675607797,0.36802995204925537
2,23,324.5722961425781,True,0.44274736121141905,0.1618308424949646,0.5594729422653861,0.16561388969421387,0.9561447972490177,0.04314938187599182,0.2617655185609353,0.4245321452617645,3.5983866405340295,4.770015239715576,0.9500417428661045,0.9441615343093872,0.7882283338067707,0.7991448044776917,0.5158809875323095,0.401228666305542
2,24,821.5185546875,True,0.9192024075433335,0.5540646314620972,0.9355805801080319,0.5680200457572937,0.19195366960712673,0.7291319370269775,0.007274596584740179,0.5738787055015564,4.028962671860166,4.964962005615234,0.7673167666347072,0.7899582982063293,0.6044180128185027,0.581569254398346,0.9773829560042794,0.8837018013000488
2,25,1122.18359375,True,0.9908377580058908,0.9876329302787781,0.6494000347504327,0.570347249507904,0.20756763197858438,0.004414253402501345,0.028251661743397993,0.13426107168197632,6.558634783805062,2.6032826900482178,0.10712499533229403,0.08083441853523254,0.06547555244552439,0.1354871541261673,0.3303479156662998,0.3159942030906677
2,26,932.5398559570312,True,0.8615386362381018,0.9210324287414551,0.6965902876629071,0.5758130550384521,0.23443776041169656,0.18095572292804718,0.3170608673997014,0.3978540003299713,4.001079594020403,6.275142192840576,0.3702843630714412,0.3491361439228058,0.5617331649194345,0.48761898279190063,0.24505942389141305,0.26037150621414185
2,27,1209.736572265625,True,0.5968848327957785,0.021130220964550972,0.4635001887130427,0.16972780227661133,0.7008876532011775,0.8651182651519775,0.7195850715043828,0.7570697069168091,6.930224383775947,6.518128395080566,0.4432583335459106,0.4189011752605438,0.22318770837252433,0.1749378889799118,0.7880694513791282,0.7198566794395447
2,28,883.194091796875,True,0.1689411591621912,0.0630059689283371,0.5837482404991475,0.24776141345500946,0.09225476669192946,0.0010000000474974513,0.04028349332630326,0.0010000000474974513,6.654444124496023,6.850870609283447,0.7523022638971156,0.7405545115470886,0.5736421165183426,0.6161920428276062,0.8388127554221221,0.8971678018569946
2,29,813.4639892578125,True,0.03613712506808491,0.019212407991290092,0.935837435046189,0.013311484828591347,0.947825356746557,0.7376309037208557,0.9217810854610708,0.9990000128746033,4.765433715218827,2.2246739864349365,0.7915321136286612,0.7710077166557312,0.20021083540460616,0.21116983890533447,0.8048755775541793,0.5190830230712891
2,30,844.278564453125,True,0.4375740629771274,0.4493163824081421,0.8386987457805192,0.5408440828323364,0.09102439152504474,0.11299841105937958,0.9166801955899292,0.7964673042297363,6.953124807594131,6.187122344970703,0.685792268903081,0.6805314421653748,0.24295347405474843,0.21932362020015717,0.36315640496131285,0.3488680124282837
2,31,782.1875,True,0.9244649558841945,0.890984296798706,0.1412252705022297,0.11343809962272644,0.7919411078859522,0.7551985383033752,0.31352617857934656,0.49446913599967957,6.971448656109012,3.4220423698425293,0.6377209716721658,0.664544403553009,0.38786045168404704,0.39498820900917053,0.03357425071985371,0.0010000000474974513
2,32,766.9805297851562,True,0.9138033020872582,0.34293922781944275,0.002342624068992277,0.1631614714860916,0.291392014276608,0.45916280150413513,0.051697386753223634,0.801006019115448,5.550834043850912,1.8070015907287598,0.7678735766698523,0.7596025466918945,0.7711040514091938,0.7603217959403992,0.8025758196626525,0.7344895005226135
2,33,857.3145141601562,True,0.08818298181988068,0.10995358973741531,0.06131815881031309,0.07158991694450378,0.9596812650382962,0.48286402225494385,0.14841626504364047,0.2549491822719574,2.840858809054133,1.1337658166885376,0.24261420833304093,0.22660690546035767,0.8600419977062759,0.9515848159790039,0.03783703427264385,0.13574491441249847
2,34,598.98388671875,True,0.5211819204683734,0.4140775799751282,0.6039126506630242,0.9990000128746033,0.5185636747656804,0.3567318618297577,0.6702612682872953,0.8068844079971313,4.662874331059335,6.680690288543701,0.8805784171810994,0.9012960195541382,0.39360661838805366,0.3239952027797699,0.11515524418259376,0.08031079918146133
2,35,1043.2515869140625,True,0.43828765764792127,0.31402337551116943,0.7384982654308231,0.47162267565727234,0.10128665711767597,0.10979469865560532,0.41559880776404157,0.3697741627693176,5.014628380473443,3.790499448776245,0.6041491911975511,0.5883014798164368,0.08699893369740053,0.09971383959054947,0.4624310692371007,0.4928651750087738
2,36,978.9808349609375,True,0.4162995785916553,0.4445717930793762,0.40501803406564235,0.4136035442352295,0.5988499317541336,0.590124249458313,0.07389834979875866,0.057711776345968246,6.672876669124816,1.7916227579116821,0.15084814586573725,0.1739792674779892,0.5638863429039336,0.5853513479232788,0.2682377917912077,0.2805599570274353
2,37,1087.590087890625,True,0.053255618987461395,0.037794459611177444,0.6575974553021328,0.6836144328117371,0.45267104595691693,0.9990000128746033,0.13837826662103453,0.7300849556922913,6.558003570328621,2.2577590942382812,0.526858212736672,0.5465812087059021,0.9198893337039121,0.8837577104568481,0.7097104202955677,0.4751202464103699
2,38,1092.0277099609375,True,0.974679327541683,0.9489595890045166,0.684293089577728,0.8953825235366821,0.5382141594385372,0.12023220211267471,0.046974578190079275,0.2285049706697464,5.439925785554706,3.340195417404175,0.5006230470784133,0.5183981657028198,0.6330012859249249,0.6698611974716187,0.6811163727297012,0.7109581828117371
2,39,1046.25634765625,True,0.4289673383734698,0.3202318549156189,0.40134365730779664,0.13700401782989502,0.5739189281782436,0.010501167736947536,0.4194757415010346,0.3321390450000763,6.402678558311155,6.897448539733887,0.5020727422116991,0.5061669945716858,0.9825476982445247,1.0,0.61372493701315,0.6543310284614563
2,40,1281.8765869140625,True,0.38446156072366555,0.8805634379386902,0.555813343652038,0.03547311946749687,0.5926527756034407,0.9990000128746033,0.6000868535082596,0.8882887363433838,2.6106476935031946,4.999910354614258,0.49280506085670983,0.45361602306365967,0.3832691644230176,0.3877052962779999,0.8918393946550969,0.022939251735806465
2,41,1033.744140625,True,0.6888019702588946,0.7572466135025024,0.9713736977141066,0.988179087638855,0.997138964601807,0.9730442762374878,0.8330869105714336,0.5466229915618896,1.0212121660327609,2.4092276096343994,0.33969869548042864,0.30349665880203247,0.6912380335987333,0.750598669052124,0.2494805773702833,0.10132291913032532
2,42,830.8740844726562,True,0.3407927360382025,0.3736594021320343,0.6345693220926889,0.6667207479476929,0.9481699234492325,0.9603270292282104,0.41534270916278204,0.4702768921852112,2.2487975408479417,2.0002667903900146,0.004704650662167742,0.018213829025626183,0.9094699742965292,0.10880619287490845,0.009804323903050007,0.0010000000474974513
2,43,1405.7398681640625,True,0.8171371997403039,0.9028240442276001,0.8142568405284707,0.571930468082428,0.5494865362386493,0.5835312604904175,0.15442216064431824,0.7032489776611328,1.4304646834402939,1.1973414421081543,0.13542160563314698,0.12248726934194565,0.9494609893857331,0.9767723083496094,0.7961299043569556,0.716648280620575
2,44,898.6901245117188,True,0.6350483712990287,0.9932109117507935,0.42284862307510984,0.5106999278068542,0.5289280998775255,0.9469781517982483,0.8104642578301201,0.6299379467964172,1.6191412819521664,4.4689860343933105,0.6608103247590377,0.6771935224533081,0.788270607504294,0.8136342167854309,0.670035143224362,0.26244381070137024
2,45,705.1058349609375,True,0.49454737946496724,0.6074547171592712,0.822049335995623,0.9670820236206055,0.6908292569430758,0.7298864126205444,0.6379541407343896,0.868530809879303,4.911056890066336,5.000890731811523,0.8530512297085203,0.8298595547676086,0.41760557760419614,0.3909451365470886,0.36017624401165615,0.36995232105255127
2,46,502.0962219238281,True,0.10107887285326367,0.341692715883255,0.8061836422305375,0.05437574163079262,0.1820589201964711,0.9494380950927734,0.21123288792065717,0.9990000128746033,6.8504666324545775,5.001324653625488,0.9320762841716463,0.9157881736755371,0.17876867304971333,0.20598018169403076,0.9309653897632711,0.0010000000474974513
2,47,80.91040802001953,True,0.822654392488273,0.9526723027229309,0.21892021295448438,0.23008297383785248,0.9318998157970099,0.21448048949241638,0.3120799095812696,0.0010000000474974513,4.981211397444968,1.2478549480438232,0.980654708782565,0.9830464720726013,0.9422757380939131,0.9663594961166382,0.16847614876146122,0.10853265225887299
2,48,218.8250732421875,True,0.20033636034854657,0.2784741520881653,0.19119826619241748,0.15640884637832642,0.2960083270661159,0.693824291229248,0.8429884758943971,0.2864655554294586,5.042097660287042,6.596415996551514,0.9778769712851343,0.9734407663345337,0.0152101659517625,0.012677207589149475,0.817537465660177,0.31131041049957275
2,49,599.6925659179688,True,0.9097757625185883,0.8916130661964417,0.10641833547775957,0.10221174359321594,0.4577045540468542,0.3993419408798218,0.2766861030722715,0.3086775243282318,5.945368697907126,2.3584952354431152,0.5997786130361086,0.5609607696533203,0.3350704903944205,0.3418935239315033,0.0026384432853815984,0.008821097202599049
