alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.635354542418434,0.16898731119980093,0.49048531439191967,3,0.31111111111111106,0.06542045086168775,45,3
0.635354542418434,0.16898731119980093,0.49048531439191967,5,0.38518518518518513,0.037770514915502124,45,3
0.635354542418434,0.16898731119980093,0.49048531439191967,6,0.37777777777777777,0.09428090415820632,45,3
0.38153366831030366,0.799091531585191,3.83087001885938,2,0.7703703703703703,0.10631629699560981,45,3
0.38153366831030366,0.799091531585191,3.83087001885938,3,0.7851851851851852,0.020951312035156995,45,3
0.38153366831030366,0.799091531585191,3.83087001885938,5,0.7259259259259259,0.027715980642769925,45,3
0.38153366831030366,0.799091531585191,3.83087001885938,6,0.6666666666666666,0.06542045086168777,45,3
0.5154030943591819,0.35990595925325863,0.9592623709511826,2,0.4962962962962963,0.03777051491550212,45,3
0.5154030943591819,0.35990595925325863,0.9592623709511826,3,0.45925925925925926,0.10936905970543259,45,3
0.5154030943591819,0.35990595925325863,0.9592623709511826,5,0.36296296296296293,0.06372092790401945,45,3
0.5154030943591819,0.35990595925325863,0.9592623709511826,6,0.4148148148148148,0.027715980642769932,45,3
0.4381079245774021,0.2392466605421522,1.6942792569360197,2,0.5481481481481482,0.12081115874296365,45,3
0.4381079245774021,0.2392466605421522,1.6942792569360197,3,0.5629629629629629,0.041902624070313935,45,3
0.4381079245774021,0.2392466605421522,1.6942792569360197,5,0.4518518518518519,0.058325984251939335,45,3
0.4381079245774021,0.2392466605421522,1.6942792569360197,6,0.4666666666666666,0.03142696805273544,45,3
0.4183952466696299,0.7259689569295272,1.9971987217638374,2,0.6962962962962963,0.037770514915502075,45,3
0.4183952466696299,0.7259689569295272,1.9971987217638374,3,0.6592592592592593,0.027715980642769925,45,3
0.4183952466696299,0.7259689569295272,1.9971987217638374,5,0.5925925925925926,0.010475656017578498,45,3
0.4183952466696299,0.7259689569295272,1.9971987217638374,6,0.5259259259259259,0.020951312035156995,45,3
0.6930503377574219,0.8814711238678273,7.786890426519233,2,0.8222222222222223,0.07257747386024233,45,3
0.6930503377574219,0.8814711238678273,7.786890426519233,3,0.8814814814814814,0.041902624070313935,45,3
0.6930503377574219,0.8814711238678273,7.786890426519233,5,0.8888888888888888,0.01814436846506056,45,3
0.6930503377574219,0.8814711238678273,7.786890426519233,6,0.8666666666666667,0.01814436846506056,45,3
0.26002611341832005,0.37656793741240696,2.840666620563927,2,0.688888888888889,0.03142696805273544,45,3
