dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa,recovered_kappa,true_epsilon,recovered_epsilon
1,48,963.9795532226562,True,0.46881753511163043,0.17378413677215576,0.7401327461136438,0.398723304271698,0.11354662412543466,0.055683210492134094,0.707394588849904,0.518930196762085,5.099806386403435,6.706389427185059,0.5243195856064548,0.5209984183311462,0.6971509479239878,0.6224285960197449
1,49,771.2381591796875,True,0.725972176279969,0.9636122584342957,0.7571943399003491,0.509996771812439,0.14981300802069566,0.9720541834831238,0.26940203277101266,0.49074751138687134,4.073869078610624,6.955022811889648,0.7279953133268012,0.7028601765632629,0.6755710312188722,0.3544575870037079
2,0,877.3856201171875,True,0.765105432384414,0.9990000128746033,0.24750115952908114,0.5850352048873901,0.5606039207262733,0.6150071024894714,0.8209465411255986,0.9990000128746033,3.4964058604741552,2.420741081237793,0.6514328043205617,0.6326965689659119,0.4130066531834809,0.4092351198196411
2,1,709.4839477539062,True,0.06102123860358937,0.21181060373783112,0.292937504462702,0.503718912601471,0.9376115245440387,0.9990000128746033,0.6235850190736605,0.8711186647415161,1.6615929118507982,5.00000524520874,0.7335920403064213,0.7541462182998657,0.9008024268365215,0.0010000000474974513
2,2,578.5402221679688,True,0.7493223267125654,0.6039817929267883,0.30586717709037786,0.2339262068271637,0.26360172674570775,0.2999202609062195,0.7808387445552278,0.8692281246185303,3.1770554450339112,2.933999538421631,0.7424245243415034,0.7306463122367859,0.044477082994023025,0.08330576121807098
2,3,1095.309814453125,True,0.7872651601442284,0.5491514801979065,0.5923191834074265,0.5230738520622253,0.9833257428696559,0.9990000128746033,0.27499041854071443,0.4240310490131378,2.295919213435722,1.4156346321105957,0.211335390557005,0.23872226476669312,0.3090696676962386,0.3116784393787384
2,4,895.9541625976562,True,0.3760759730186122,0.0027047782205045223,0.10074783694746214,0.0010000000474974513,0.6515156002044862,0.5285566449165344,0.7851501514188763,0.4731519818305969,5.734815825204638,3.300405502319336,0.5901525521094706,0.584208071231842,0.9152395698187383,0.4987339973449707
2,5,1077.666259765625,True,0.9165075266944268,0.4290042221546173,0.22971559992455545,0.40775537490844727,0.698010948182525,0.7048806548118591,0.9154229975091903,0.8549301028251648,4.5647582264847095,5.077999591827393,0.33654197520940954,0.3637942373752594,0.14105853699171986,0.08458288013935089
2,6,1091.342041015625,True,0.7276539392269633,0.8877010345458984,0.692656830775509,0.0010000000474974513,0.8042713141424231,0.7670365571975708,0.9977693651100361,0.9990000128746033,6.05512609579507,3.7187349796295166,0.4306633853363776,0.4055301249027252,0.5183889760180219,0.6234451532363892
2,7,571.8601684570312,True,0.45065117535427296,0.20942173898220062,0.9668275080745894,0.6399411559104919,0.09481710664942397,0.012892612256109715,0.47406968173105973,0.5029543042182922,2.8881706783988763,6.268725395202637,0.6655926147389954,0.6937673091888428,0.06299241835023178,0.0522160641849041
2,8,1069.9794921875,True,0.17227751395083818,0.00647760322317481,0.21038824486471952,0.9990000128746033,0.7679623265788879,0.7456744909286499,0.9149442064764111,0.6338455080986023,3.606075031421268,3.1045475006103516,0.5048405904094939,0.49624136090278625,0.654871679809029,0.5276175141334534
2,9,760.0167236328125,True,0.36318339490745694,0.1976504921913147,0.5998997978949244,0.32155513763427734,0.17106043237946958,0.0010000000474974513,0.10306768567208772,0.8990581631660461,3.731336389251056,1.1645987033843994,0.7020169142302625,0.6964346766471863,0.6638502309521223,0.6361263394355774
2,10,886.984130859375,True,0.7826014443166804,0.9673367142677307,0.2479708218318562,0.1452626883983612,0.4721430830651434,0.5229687690734863,0.9207079047275769,0.9931798577308655,3.397433764061291,2.9999990463256836,0.5567987615651387,0.5493383407592773,0.2969535181599367,0.2546730935573578
2,11,778.7588500976562,True,0.4528192640007735,0.18019506335258484,0.6137144339776508,0.22163257002830505,0.17900083788528623,0.006132748443633318,0.6292796200887765,0.4442427158355713,1.5515070297822775,2.95959734916687,0.7661523970624253,0.7463698983192444,0.7226172462141425,0.7305200695991516
2,12,412.325439453125,True,0.08062626904291163,0.05966811999678612,0.8183639685495966,0.3000609278678894,0.29929413275809136,0.012262431904673576,0.5687177121679489,0.7098899483680725,1.9388776370932674,1.000004529953003,0.8785438773814207,0.8806424140930176,0.11830964107904103,0.09468749910593033
2,13,1517.1505126953125,True,0.04345037216264298,0.07080184668302536,0.17581393092299177,0.15639792382717133,0.7361257788691761,0.7031482458114624,0.16734572226044542,0.33265092968940735,2.5064435620873917,6.263705253601074,0.03696115451882154,0.0,0.715895174207772,0.6835492253303528
2,14,745.111083984375,True,0.9084696430631521,0.2682030498981476,0.8010762418776971,0.29866155982017517,0.21798359193680952,0.9990000128746033,0.40946059104183263,0.6823440790176392,4.334368119846184,3.29058575630188,0.6943746323180943,0.7181137800216675,0.6762434187065492,0.3830459713935852
2,15,1234.0555419921875,True,0.9282474433649313,0.946032702922821,0.17622289735270982,0.28455814719200134,0.8982705388564342,0.9506407976150513,0.609161290314914,0.7094918489456177,5.653785850574708,6.021905899047852,0.09375577927636347,0.09822213649749756,0.3274713342348015,0.0010000000474974513
2,16,1084.2388916015625,True,0.502113802299681,0.5178387761116028,0.6641246328300883,0.6878640055656433,0.2978042560210964,0.18023473024368286,0.8819489054361216,0.30807316303253174,1.3530992349118462,6.364628314971924,0.47235402261497617,0.483285516500473,0.7534663941798964,0.7886028289794922
2,17,1089.5899658203125,True,0.6164727969587264,0.11473239958286285,0.9459440055151461,0.6255484819412231,0.6973682612253725,0.6120535135269165,0.6776219474383484,0.9990000128746033,5.811778665971205,4.348308563232422,0.5476255724313857,0.5573036074638367,0.7563618577613194,0.7087299823760986
2,18,877.6627807617188,True,0.7804835723537621,0.088768869638443,0.1378801890940116,0.6443116664886475,0.6172008012228397,0.7251175045967102,0.932037513544365,0.5965601801872253,2.7901987139348776,5.716281890869141,0.6910304330204322,0.6852328777313232,0.70434247137995,0.7831226587295532
2,19,1140.2421875,True,0.3493021958925605,0.3263166546821594,0.6729609763067204,0.7577309012413025,0.2513398036272509,0.12929263710975647,0.599467081384583,0.748868465423584,2.952134430033899,2.9999613761901855,0.3618801031103037,0.3726617395877838,0.6622171099682818,0.5885063409805298
2,20,520.6110229492188,True,0.9954528382659691,0.2989543080329895,0.14846405792277792,0.02910762093961239,0.28539214960407616,0.26663318276405334,0.6874840944453352,0.9990000128746033,4.42551608281542,1.9999346733093262,0.8281294967042152,0.8463627099990845,0.8422487220519056,0.6815654635429382
2,21,816.2622680664062,True,0.9643024431375169,0.9893205165863037,0.4520785655469771,0.48065900802612305,0.2967058894004197,0.9796275496482849,0.025619100108012674,0.7735692858695984,1.4243350019955558,5.25553035736084,0.6580785749827706,0.6903796195983887,0.8191191153859309,0.2083117514848709
2,22,833.308349609375,True,0.34605535829342565,0.3460899889469147,0.6781212865551723,0.6899740099906921,0.5845611374044023,0.27186936140060425,0.2985244048458548,0.44576793909072876,4.182734045027578,1.8635132312774658,0.5597918856507568,0.5524733066558838,0.2881293536996817,0.315327912569046
2,23,1270.82763671875,True,0.5008821416041479,0.5922284126281738,0.5586616759623053,0.9735023379325867,0.8927389557425283,0.8396587371826172,0.738540159847064,0.7654393315315247,6.961160271322488,5.8821611404418945,0.17126123635669854,0.15854433178901672,0.1099815499991984,0.13705702126026154
2,24,971.321533203125,True,0.650172074576183,0.9990000128746033,0.9722505137764671,0.5659226775169373,0.21851682551490192,0.2839038670063019,0.9138742256492761,0.9108453989028931,6.703973005135339,6.32899808883667,0.13718605189874045,0.14558055996894836,0.207988368053738,0.17583799362182617
2,25,1116.6663818359375,True,0.5994861887699836,0.5824475884437561,0.7821211803450357,0.5399577021598816,0.8715000034180335,0.8801856637001038,0.42016116746036025,0.35062626004219055,1.7605107652489065,1.9434720277786255,0.4592741382682015,0.48626330494880676,0.3579362686287882,0.40077096223831177
2,26,1090.369384765625,True,0.7799968278185291,0.785699188709259,0.39221423675607797,0.22561407089233398,0.44274736121141905,0.5184298753738403,0.5594729422653861,0.5143898129463196,6.742353490475057,4.999619960784912,0.26128809475043613,0.2689480483531952,0.4331983112088269,0.4440448582172394
2,27,893.2900390625,True,0.9491416593803723,0.8966407179832458,0.7876518771391572,0.4150641858577728,0.5158809875323095,0.4975576102733612,0.9192024075433335,0.8895966410636902,6.6187209224931784,5.77617073059082,0.19133634229171015,0.20120756328105927,0.007274596584740179,0.011389016173779964
2,28,805.5609741210938,True,0.5048174577527409,0.0010000000474974513,0.7667821331014377,0.8320045471191406,0.6042091767928657,0.6201203465461731,0.9773829560042794,0.8662748336791992,6.950928404845035,5.427067756652832,0.649699433617668,0.6507197618484497,0.20756763197858438,0.1616666316986084
2,29,473.53955078125,True,0.028251661743397993,0.04486668482422829,0.9255862523729087,0.45024341344833374,0.10791074534162944,0.6527440547943115,0.06634460134063334,0.6135808229446411,2.980047589176151,5.000143051147461,0.8622631625632282,0.8650075793266296,0.6965902876629071,0.45011577010154724
2,30,1226.2301025390625,True,0.23443776041169656,0.2633894979953766,0.3170608673997014,0.3754899203777313,0.5001795724720605,0.3991447985172272,0.3705437943452983,0.3179178833961487,4.370398989516607,6.595893859863281,0.2445485209332796,0.2827337384223938,0.5968848327957785,0.6335964202880859
2,31,1283.991455078125,True,0.4635001887130427,0.018405023962259293,0.7008876532011775,0.0010000000474974513,0.7195850715043828,0.6428701877593994,0.9873939891680659,0.9990000128746033,3.6595500012754636,3.280987024307251,0.22318770837252433,0.2777429223060608,0.7880694513791282,0.8045883774757385
2,32,625.330078125,True,0.1689411591621912,0.1762743890285492,0.5837482404991475,0.6310941576957703,0.09225476669192946,0.5890529155731201,0.04028349332630326,0.1576911211013794,6.654444124496023,6.35335111618042,0.7523022638971156,0.7669752836227417,0.573494832285306,0.390925794839859
2,33,970.4901733398438,True,0.8388127554221221,0.39477142691612244,0.03613712506808491,0.3671514093875885,0.935837435046189,0.9674887657165527,0.947825356746557,0.9990000128746033,6.535758028824073,1.9999858140945435,0.6275722858698045,0.5984786748886108,0.7909490494014039,0.7365843057632446
2,34,332.5303649902344,True,0.20081041373379693,0.42432111501693726,0.8048755775541793,0.1360555738210678,0.4375740629771274,0.9990000128746033,0.8386987457805192,0.9990000128746033,1.541228806763796,3.5492680072784424,0.9175152260420132,0.926183819770813,0.9912030929964905,0.42347773909568787
2,35,601.0647583007812,True,0.6854206843652748,0.706960141658783,0.24346756710663894,0.31418606638908386,0.36315640496131285,0.20038241147994995,0.9244649558841945,0.7519698739051819,1.8430376984101986,1.9012900590896606,0.7925261602063649,0.7961990833282471,0.31352617857934656,0.33022835850715637
2,36,934.4821166992188,True,0.9942509597994658,0.9982095956802368,0.6374455297288215,0.7099385857582092,0.38808473078067895,0.09038806706666946,0.03357425071985371,0.1343127191066742,6.487795403330209,1.0263862609863281,0.0013453146983890552,0.0,0.291392014276608,0.28087201714515686
2,37,1160.21875,True,0.051697386753223634,0.07874789088964462,0.7579553959605351,0.7075254917144775,0.7673378295165126,0.7604458928108215,0.7705618433063754,0.7930247187614441,5.819093104184283,6.175252437591553,0.0873576972143093,0.11421539634466171,0.06131815881031309,0.07016684114933014
2,38,1186.9267578125,True,0.9596812650382962,0.961290180683136,0.14841626504364047,0.1334386020898819,0.3071961819060041,0.3102567195892334,0.24312897991637483,0.23035041987895966,6.160251986237656,3.0001466274261475,0.03691085598461308,0.04394076392054558,0.5211819204683734,0.5235267281532288
2,39,1023.4054565429688,True,0.6039126506630242,0.5510108470916748,0.5185636747656804,0.8010931611061096,0.6702612682872953,0.6665409803390503,0.6102580970662027,0.6209355592727661,6.283470503086597,6.1805806159973145,0.39360661838805366,0.3920234739780426,0.11515524418259376,0.13692212104797363
2,40,782.7096557617188,True,0.43828765764792127,0.4244084060192108,0.7384982654308231,0.6901547312736511,0.10128665711767597,0.04346122592687607,0.41559880776404157,0.4381468892097473,5.014628380473443,5.001574516296387,0.6041491911975511,0.5564161539077759,0.08782493583000572,0.09343758225440979
2,41,240.64202880859375,True,0.4624310692371007,0.9990000128746033,0.4162995785916553,0.020158151164650917,0.40501803406564235,0.07203890383243561,0.5988499317541336,0.7739303708076477,1.4382666320566653,6.881886005401611,0.9454794448541359,0.9160460829734802,0.1515464495740058,0.07793744653463364
2,42,1314.5618896484375,True,0.5637585702181257,0.12386494129896164,0.2682377917912077,0.24948547780513763,0.053255618987461395,0.3481365144252777,0.6575974553021328,0.7262112498283386,3.715457190121745,6.047893524169922,0.13765357376857168,0.15571965277194977,0.9254812605313274,0.8892199397087097
2,43,977.2018432617188,True,0.5268044963111986,0.7148447036743164,0.9190495550365043,0.2706044316291809,0.7097104202955677,0.7028879523277283,0.974679327541683,0.9355824589729309,5.107974486439247,5.291128635406494,0.538290740920378,0.5348923206329346,0.046974578190079275,0.05707120895385742
2,44,1145.7415771484375,True,0.7395076556639327,0.556843101978302,0.5006218009842565,0.4523560702800751,0.632735283353075,0.9734037518501282,0.6811163727297012,0.7529606819152832,3.5729499301010206,4.995058059692383,0.40114594920620905,0.4116462469100952,0.5739189281782436,0.0010000000474974513
2,45,1180.9774169921875,True,0.4194757415010346,0.9990000128746033,0.8996455335324222,0.37001824378967285,0.5020685967272757,0.5490583777427673,0.9815826028480357,0.9990000128746033,4.683717056191282,4.031102180480957,0.38423002076519597,0.35139694809913635,0.555813343652038,0.5066959261894226
2,46,390.2715759277344,True,0.5926527756034407,0.2581866979598999,0.6000868535082596,0.9990000128746033,0.26890439968603136,0.8383617401123047,0.4928194507349964,0.9990000128746033,3.2996149865381055,4.5179338455200195,0.8926246439429828,0.893118143081665,0.6888019702588946,0.1657421588897705
2,47,699.1932373046875,True,0.9713736977141066,0.9969906806945801,0.997138964601807,0.9990000128746033,0.8330869105714336,0.9577843546867371,0.004528290283449227,0.18977820873260498,3.038192172882572,2.5206193923950195,0.6912380335987333,0.7045110464096069,0.2494805773702833,0.16181224584579468
2,48,1394.940673828125,True,0.3407927360382025,0.30721932649612427,0.6345693220926889,0.17587347328662872,0.9481699234492325,0.9990000128746033,0.41534270916278204,0.9420450329780579,2.2487975408479417,4.827584743499756,0.004704650662167742,0.0,0.9086510343479361,0.1872675120830536
2,49,1075.4913330078125,True,0.009804323903050007,0.012125142849981785,0.8171371997403039,0.783122718334198,0.8142568405284707,0.8198906779289246,0.5494865362386493,0.45084148645401,1.9223777193045184,2.5194220542907715,0.07174411390671565,0.039692025631666183,0.13615076242188068,0.15996761620044708
