draw_idx,accuracy,below_chance,at_ceiling
347,0.9346314,0,0
348,0.9227528,0,0
349,0.91225624,0,0
350,0.76805556,0,0
351,0.8617318,0,0
352,0.9138889,0,0
353,0.78651685,0,0
354,0.9346314,0,0
355,0.9235049,0,0
356,0.8547486,0,0
357,0.9232915,0,0
358,0.92178774,0,0
359,0.7869081,0,0
360,0.92436975,0,0
361,0.9344491,0,0
362,0.8983333,0,0
363,0.8995816,0,0
364,0.9207232,0,0
365,0.8027972,0,0
366,0.9127989,0,0
367,0.92745376,0,0
368,0.8701826,0,0
369,0.92906815,0,0
370,0.8707865,0,0
371,0.84636873,0,0
372,0.70687234,0,0
373,0.92767733,0,0
374,0.9578652,0,1
375,0.9197183,0,0
376,0.9332406,0,0
377,0.9221141,0,0
378,0.8887324,0,0
379,0.9323232,0,0
380,0.76666665,0,0
381,0.9050505,0,0
382,0.3913649,0,0
383,0.88623595,0,0
384,0.8661088,0,0
385,0.76740944,0,0
386,0.55741125,0,0
387,0.9200561,0,0
388,0.87323946,0,0
389,0.9402834,0,0
390,0.40890124,0,0
391,0.9332406,0,0
392,0.92877096,0,0
393,0.79746836,0,0
394,0.9309859,0,0
395,0.92426366,0,0
396,0.8456189,0,0
397,0.89592123,0,0
398,0.9048991,0,0
399,0.9233983,0,0
400,0.9264498,0,0
401,0.9221141,0,0
402,0.90263695,0,0
403,0.9414226,0,0
404,0.7745098,0,0
405,0.8038943,0,0
406,0.9288703,0,0
407,0.688826,0,0
408,0.6239554,0,0
409,0.920904,0,0
410,0.7150838,0,0
411,0.9303621,0,0
412,0.52449566,0,0
413,0.914446,0,0
414,0.6040404,0,0
415,0.9261838,0,0
416,0.8435754,0,0
417,0.53706294,0,0
418,0.81197774,0,0
419,0.9149856,0,0
420,0.93715084,0,0
421,0.94534415,0,0
422,0.87092197,0,0
423,0.9054242,0,0
424,0.9032258,0,0
425,0.9246862,0,0
426,0.85396385,0,0
427,0.89816123,0,0
